Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
cluster_1_x_name,GO Biological Processes,19,GO:0046887,positive regulation of hormone secretion,19_GO:0051179 localization,-4.7,8.4,6.8,30244,138,183,7,3.8,1.4,2696|5208|5581|6833|6934|8660|23236,GIPR|PFKFB2|PRKCE|ABCC8|TCF7L2|IRS2|PLCB1,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0045995,regulation of embryonic development,19_GO:0032502 developmental process,-4.7,11,7.3,30244,93,183,6,3.3,1.3,1605|3643|23236|54617|55689|89780,DAG1|INSR|PLCB1|INO80|YEATS2|WNT3A,-3.3
cluster_1_x_name,KEGG Pathway,24,hsa05132,Salmonella infection,,-4.6,6,6.1,30244,249,183,9,4.9,1.6,596|1785|4792|5217|5287|5868|5970|6237|6934,BCL2|DNM2|NFKBIA|PFN2|PIK3C2B|RAB5A|RELA|RRAS|TCF7L2,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0001954,positive regulation of cell-matrix adhesion,19_GO:0048518 positive regulation of biological process,-4.6,15,8,30244,56,183,5,2.7,1.2,1605|3728|4088|6237|10979,DAG1|JUP|SMAD3|RRAS|FERMT2,-3.3
cluster_1_x_name,Canonical Pathways,11,M99,PID TXA2PATHWAY,,-4.6,15,8,30244,56,183,5,2.7,1.2,2268|2534|4846|5581|7525,FGR|FYN|NOS3|PRKCE|YES1,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-4.6,3.8,5.4,30244,611,183,14,7.7,2,595|596|898|1026|1785|2009|2669|2697|5530|7329|10783|23236|54617|56992,CCND1|BCL2|CCNE1|CDKN1A|DNM2|EML1|GEM|GJA1|PPP3CA|UBE2I|NEK6|PLCB1|INO80|KIF15,-3.3
cluster_1_x_name,WikiPathways,27,WP2882,Nuclear receptors meta-pathway,,-4.6,5.3,5.9,30244,314,183,10,5.5,1.7,51|595|1544|1557|2099|6720|7040|7049|8204|8660,ACOX1|CCND1|CYP1A2|CYP2C19|ESR1|SREBF1|TGFB1|TGFBR3|NRIP1|IRS2,-3.3
cluster_1_x_name,WikiPathways,27,WP4746,Thyroid hormones production and peripheral downstream signaling effects,,-4.6,11,7.2,30244,94,183,6,3.3,1.3,2260|4881|5208|10818|23236|152831,FGFR1|NPR1|PFKFB2|FRS2|PLCB1|KLB,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:1901379,regulation of potassium ion transmembrane transport,19_GO:0051179 localization,-4.6,11,7.2,30244,94,183,6,3.3,1.3,857|1785|6833|10060|23327|27347,CAV1|DNM2|ABCC8|ABCC9|NEDD4L|STK39,-3.3
cluster_1_x_name,WikiPathways,27,WP2643,Nanoparticle-mediated activation of receptor signaling,,-4.6,24,9.3,30244,28,183,4,2.2,1.1,2335|3672|5747|7094,FN1|ITGA1|PTK2|TLN1,-3.3
cluster_1_x_name,GeDiPNet,37,GDP02837,Glomerular Hyalinosis,,-4.6,24,9.3,30244,28,183,4,2.2,1.1,59|2335|4643|7040,ACTA2|FN1|MYO1E|TGFB1,-3.3
cluster_1_x_name,Canonical Pathways,11,M252,PID IL8 CXCR1 PATHWAY,,-4.6,24,9.3,30244,28,183,4,2.2,1.1,2268|5581|5868|23236,FGR|PRKCE|RAB5A|PLCB1,-3.3
cluster_1_x_name,KEGG Pathway,24,hsa04144,Endocytosis,,-4.6,5.9,6.1,30244,251,183,9,4.9,1.6,857|1785|2060|4088|5156|5868|8395|11267|23327,CAV1|DNM2|EPS15|SMAD3|PDGFRA|RAB5A|PIP5K1B|SNF8|NEDD4L,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0010565,regulation of cellular ketone metabolic process,19_GO:0008152 metabolic process,-4.6,8.3,6.7,30244,140,183,7,3.8,1.4,857|5581|6720|8660|9612|23411|51422,CAV1|PRKCE|SREBF1|IRS2|NCOR2|SIRT1|PRKAG2,-3.3
cluster_1_x_name,WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-4.6,8.3,6.7,30244,140,183,7,3.8,1.4,596|2904|3643|4088|7040|7049|23236,BCL2|GRIN2B|INSR|SMAD3|TGFB1|TGFBR3|PLCB1,-3.3
cluster_1_x_name,GeDiPNet,37,GDP00891,Brain Neoplasms,,-4.6,14,8,30244,57,183,5,2.7,1.2,595|4292|5728|5970|23411,CCND1|MLH1|PTEN|RELA|SIRT1,-3.3
cluster_1_x_name,WikiPathways,27,WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,,-4.6,14,8,30244,57,183,5,2.7,1.2,1026|4088|6720|6934|7040,CDKN1A|SMAD3|SREBF1|TCF7L2|TGFB1,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:1900180,regulation of protein localization to nucleus,19_GO:0051179 localization,-4.6,8.2,6.7,30244,141,183,7,3.8,1.4,2534|3728|4088|5587|6934|7040|10979,FYN|JUP|SMAD3|PRKD1|TCF7L2|TGFB1|FERMT2,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0033622,integrin activation,19_GO:0009987 cellular process,-4.6,50,12,30244,10,183,3,1.6,0.94,2335|7094|10979,FN1|TLN1|FERMT2,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.6,5.9,6.1,30244,253,183,9,4.9,1.6,164|857|2534|2547|4792|5581|5970|10614|81570,AP1G1|CAV1|FYN|XRCC6|NFKBIA|PRKCE|RELA|HEXIM1|CLPB,-3.3
cluster_1_x_name,GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,19_GO:0008152 metabolic process,-4.6,6.8,6.3,30244,195,183,8,4.4,1.5,348|857|1855|7514|8554|8945|23376|114881,APOE|CAV1|DVL1|XPO1|PIAS1|BTRC|UFL1|OSBPL7,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0010212,response to ionizing radiation,19_GO:0050896 response to stimulus,-4.6,8.1,6.7,30244,142,183,7,3.8,1.4,595|596|1026|1785|2547|23411|54617,CCND1|BCL2|CDKN1A|DNM2|XRCC6|SIRT1|INO80,-3.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-9678108,SARS-CoV-1 Infection,,-4.6,8.1,6.7,30244,142,183,7,3.8,1.4,857|1655|4088|4792|5970|6201|7329,CAV1|DDX5|SMAD3|NFKBIA|RELA|RPS7|UBE2I,-3.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-9692914,SARS-CoV-1-host interactions,,-4.6,10,7.1,30244,96,183,6,3.3,1.3,857|4088|4792|5970|6201|7329,CAV1|SMAD3|NFKBIA|RELA|RPS7|UBE2I,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0043502,regulation of muscle adaptation,19_GO:0032501 multicellular organismal process,-4.6,10,7.1,30244,96,183,6,3.3,1.3,1605|2309|4088|4205|4846|5530,DAG1|FOXO3|SMAD3|MEF2A|NOS3|PPP3CA,-3.2
cluster_1_x_name,GeDiPNet,37,GDP00480,Aortic Aneurysm,,-4.6,10,7.1,30244,96,183,6,3.3,1.3,59|4035|4088|5728|6497|23327,ACTA2|LRP1|SMAD3|PTEN|SKI|NEDD4L,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0030048,actin filament-based movement,19_GO:0009987 cellular process,-4.6,10,7.1,30244,96,183,6,3.3,1.3,2697|4624|4643|4650|10060|23327,GJA1|MYH6|MYO1E|MYO9B|ABCC9|NEDD4L,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-4.6,4,5.5,30244,539,183,13,7.1,1.9,596|658|857|1785|2309|3663|3672|5728|6201|8633|23411|94241|150094,BCL2|BMPR1B|CAV1|DNM2|FOXO3|IRF5|ITGA1|PTEN|RPS7|UNC5C|SIRT1|TP53INP1|SIK1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:2000649,regulation of sodium ion transmembrane transporter activity,19_GO:0051179 localization,-4.6,14,7.9,30244,58,183,5,2.7,1.2,1785|5581|5774|23327|27347,DNM2|PRKCE|PTPN3|NEDD4L|STK39,-3.2
cluster_1_x_name,KEGG Pathway,24,hsa04923,Regulation of lipolysis in adipocytes,,-4.6,14,7.9,30244,58,183,5,2.7,1.2,154|3643|4881|8503|8660,ADRB2|INSR|NPR1|PIK3R3|IRS2,-3.2
cluster_1_x_name,Canonical Pathways,11,M125,PID IGF1 PATHWAY,,-4.6,23,9.2,30244,29,183,4,2.2,1.1,1398|5587|5747|8660,CRK|PRKD1|PTK2|IRS2,-3.2
cluster_1_x_name,KEGG Pathway,24,hsa04550,Signaling pathways regulating pluripotency of stem cells,,-4.6,8.1,6.6,30244,143,183,7,3.8,1.4,463|658|1855|2260|4088|8503|89780,ZFHX3|BMPR1B|DVL1|FGFR1|SMAD3|PIK3R3|WNT3A,-3.2
cluster_1_x_name,GeDiPNet,37,GDP01839,Cryptorchidism,,-4.6,3.7,5.4,30244,621,183,14,7.7,2,59|1584|1605|1785|1855|2260|3643|6237|6497|6833|8289|22808|23327|79068,ACTA2|CYP11B1|DAG1|DNM2|DVL1|FGFR1|INSR|RRAS|SKI|ABCC8|ARID1A|MRAS|NEDD4L|FTO,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-4.5,5.1,5.8,30244,321,183,10,5.5,1.7,857|1445|2309|2534|5530|5970|6541|7525|8289|89780,CAV1|CSK|FOXO3|FYN|PPP3CA|RELA|SLC7A1|YES1|ARID1A|WNT3A,-3.2
cluster_1_x_name,GeDiPNet,37,GDP02345,Endometriosis,,-4.5,6.7,6.3,30244,197,183,8,4.4,1.5,59|1655|1843|2099|2335|5241|10060|23327,ACTA2|DDX5|DUSP1|ESR1|FN1|PGR|ABCC9|NEDD4L,-3.2
cluster_1_x_name,WikiPathways,27,WP2853,Endoderm differentiation,,-4.5,8,6.6,30244,144,183,7,3.8,1.4,1488|1844|4088|7040|8554|23576|55832,CTBP2|DUSP2|SMAD3|TGFB1|PIAS1|DDAH1|CAND1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-4.5,5.1,5.8,30244,322,183,10,5.5,1.7,358|1026|1605|1785|2547|5728|23411|27347|54617|94241,AQP1|CDKN1A|DAG1|DNM2|XRCC6|PTEN|SIRT1|STK39|INO80|TP53INP1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-4.5,5.1,5.8,30244,322,183,10,5.5,1.7,358|1026|1605|1785|2547|5728|23411|27347|54617|94241,AQP1|CDKN1A|DAG1|DNM2|XRCC6|PTEN|SIRT1|STK39|INO80|TP53INP1,-3.2
cluster_1_x_name,Canonical Pathways,11,M166,PID ATF2 PATHWAY,,-4.5,14,7.8,30244,59,183,5,2.7,1.2,595|596|1843|2099|5156,CCND1|BCL2|DUSP1|ESR1|PDGFRA,-3.2
cluster_1_x_name,KEGG Pathway,24,hsa04370,VEGF signaling pathway,,-4.5,14,7.8,30244,59,183,5,2.7,1.2,4773|4846|5530|5747|8503,NFATC2|NOS3|PPP3CA|PTK2|PIK3R3,-3.2
cluster_1_x_name,KEGG Pathway,24,hsa04925,Aldosterone synthesis and secretion,,-4.5,10,7.1,30244,98,183,6,3.3,1.3,490|4881|5581|5587|23236|23683,ATP2B1|NPR1|PRKCE|PRKD1|PLCB1|PRKD3,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0097306,cellular response to alcohol,19_GO:0050896 response to stimulus,-4.5,10,7.1,30244,98,183,6,3.3,1.3,490|1605|3728|5581|94241|114881,ATP2B1|DAG1|JUP|PRKCE|TP53INP1|OSBPL7,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0050671,positive regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-4.5,8,6.6,30244,145,183,7,3.8,1.4,596|1026|4773|5530|6541|8660|89780,BCL2|CDKN1A|NFATC2|PPP3CA|SLC7A1|IRS2|WNT3A,-3.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-4090294,SUMOylation of intracellular receptors,,-4.5,22,9,30244,30,183,4,2.2,1.1,2099|5241|7329|8554,ESR1|PGR|UBE2I|PIAS1,-3.2
cluster_1_x_name,WikiPathways,27,WP3844,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities,,-4.5,22,9,30244,30,183,4,2.2,1.1,2309|4846|5728|8503,FOXO3|NOS3|PTEN|PIK3R3,-3.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,,-4.5,22,9,30244,30,183,4,2.2,1.1,4088|6497|9612|23327,SMAD3|SKI|NCOR2|NEDD4L,-3.2
cluster_1_x_name,GeDiPNet,37,GDP05535,Papilloma,,-4.5,22,9,30244,30,183,4,2.2,1.1,595|1026|5728|7040,CCND1|CDKN1A|PTEN|TGFB1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,19_GO:0048519 negative regulation of biological process,-4.5,22,9,30244,30,183,4,2.2,1.1,1026|1031|5728|10614,CDKN1A|CDKN2C|PTEN|HEXIM1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0030177,positive regulation of Wnt signaling pathway,19_GO:0048518 positive regulation of biological process,-4.5,7.9,6.5,30244,146,183,7,3.8,1.4,406|857|3728|4088|6497|7040|89780,BMAL1|CAV1|JUP|SMAD3|SKI|TGFB1|WNT3A,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0045598,regulation of fat cell differentiation,19_GO:0032502 developmental process,-4.5,7.9,6.5,30244,146,183,7,3.8,1.4,406|4088|7040|10979|23411|79068|89780,BMAL1|SMAD3|TGFB1|FERMT2|SIRT1|FTO|WNT3A,-3.2
cluster_1_x_name,GeDiPNet,37,GDP05990,Proptosis,,-4.5,6.6,6.2,30244,200,183,8,4.4,1.5,1855|2260|3643|5728|6237|6497|7040|22808,DVL1|FGFR1|INSR|PTEN|RRAS|SKI|TGFB1|MRAS,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0099175,regulation of postsynapse organization,19_GO:0050789 regulation of biological process,-4.5,10,7,30244,99,183,6,3.3,1.3,348|1855|2534|2904|5728|10152,APOE|DVL1|FYN|GRIN2B|PTEN|ABI2,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-4.5,10,7,30244,99,183,6,3.3,1.3,596|4846|5970|6934|51530|117584,BCL2|NOS3|RELA|TCF7L2|ZC3HC1|RFFL,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0010718,positive regulation of epithelial to mesenchymal transition,19_GO:0032502 developmental process,-4.5,14,7.7,30244,60,183,5,2.7,1.2,4088|5747|6934|7040|10979,SMAD3|PTK2|TCF7L2|TGFB1|FERMT2,-3.2
cluster_1_x_name,KEGG Pathway,24,hsa05416,Viral myocarditis,,-4.5,14,7.7,30244,60,183,5,2.7,1.2,595|857|1605|2534|4624,CCND1|CAV1|DAG1|FYN|MYH6,-3.2
cluster_1_x_name,Canonical Pathways,11,M7,PID FCER1 PATHWAY,,-4.5,14,7.7,30244,60,183,5,2.7,1.2,1843|2534|4773|5747|5970,DUSP1|FYN|NFATC2|PTK2|RELA,-3.2
cluster_1_x_name,GeDiPNet,37,GDP06072,Pulmonary Fibrosis,,-4.5,7.9,6.5,30244,147,183,7,3.8,1.4,59|857|2099|2335|2534|3663|7040,ACTA2|CAV1|ESR1|FN1|FYN|IRF5|TGFB1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0002244,hematopoietic progenitor cell differentiation,19_GO:0032502 developmental process,-4.5,9.9,7,30244,100,183,6,3.3,1.3,596|1106|2009|5156|7040|23376,BCL2|CHD2|EML1|PDGFRA|TGFB1|UFL1,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0001775,cell activation,19_GO:0032501 multicellular organismal process,-4.5,3.5,5.2,30244,717,183,15,8.2,2,596|2534|4035|4088|4292|5156|5530|5581|7040|7094|8503|23236|27347|57580|89780,BCL2|FYN|LRP1|SMAD3|MLH1|PDGFRA|PPP3CA|PRKCE|TGFB1|TLN1|PIK3R3|PLCB1|STK39|PREX1|WNT3A,-3.2
cluster_1_x_name,KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-4.5,6.5,6.2,30244,202,183,8,4.4,1.5,595|596|898|1026|4792|5970|8503|9612,CCND1|BCL2|CCNE1|CDKN1A|NFKBIA|RELA|PIK3R3|NCOR2,-3.2
cluster_1_x_name,GO Biological Processes,19,GO:0060538,skeletal muscle organ development,19_GO:0032502 developmental process,-4.5,7.8,6.5,30244,148,183,7,3.8,1.4,596|857|905|1605|5530|6497|89780,BCL2|CAV1|CCNT2|DAG1|PPP3CA|SKI|WNT3A,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0032946,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-4.5,7.8,6.5,30244,148,183,7,3.8,1.4,596|1026|4773|5530|6541|8660|89780,BCL2|CDKN1A|NFATC2|PPP3CA|SLC7A1|IRS2|WNT3A,-3.1
cluster_1_x_name,GeDiPNet,37,GDP03318,Hyperinsulinism,,-4.5,7.8,6.5,30244,148,183,7,3.8,1.4,857|2099|3643|3767|4846|6833|8842,CAV1|ESR1|INSR|KCNJ11|NOS3|ABCC8|PROM1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-4.5,5.7,5.9,30244,263,183,9,4.9,1.6,596|1445|2268|2534|4773|4792|5581|5747|7525,BCL2|CSK|FGR|FYN|NFATC2|NFKBIA|PRKCE|PTK2|YES1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0030644,intracellular chloride ion homeostasis,19_GO:0042592 homeostatic process,-4.5,45,11,30244,11,183,3,1.6,0.94,1152|6558|27347,CKB|SLC12A2|STK39,-3.1
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-4755510,SUMOylation of immune response proteins,,-4.5,45,11,30244,11,183,3,1.6,0.94,4792|5970|7329,NFKBIA|RELA|UBE2I,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:1901203,positive regulation of extracellular matrix assembly,19_GO:0048518 positive regulation of biological process,-4.5,45,11,30244,11,183,3,1.6,0.94,1605|4088|7040,DAG1|SMAD3|TGFB1,-3.1
cluster_1_x_name,Canonical Pathways,11,M140,PID RANBP2 PATHWAY,,-4.5,45,11,30244,11,183,3,1.6,0.94,7329|7514|8554,UBE2I|XPO1|PIAS1,-3.1
cluster_1_x_name,CORUM,33,CORUM:5177,"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)",,-4.5,45,11,30244,11,183,3,1.6,0.94,3728|5747|7094,JUP|PTK2|TLN1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0030002,intracellular monoatomic anion homeostasis,19_GO:0042592 homeostatic process,-4.5,45,11,30244,11,183,3,1.6,0.94,1152|6558|27347,CKB|SLC12A2|STK39,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0045428,regulation of nitric oxide biosynthetic process,19_GO:0008152 metabolic process,-4.5,14,7.7,30244,61,183,5,2.7,1.2,857|1785|3643|4088|23576,CAV1|DNM2|INSR|SMAD3|DDAH1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:1900024,regulation of substrate adhesion-dependent cell spreading,19_GO:0050789 regulation of biological process,-4.5,14,7.7,30244,61,183,5,2.7,1.2,1398|1785|5747|10979|57580,CRK|DNM2|PTK2|FERMT2|PREX1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:2000630,positive regulation of miRNA metabolic process,19_GO:0048518 positive regulation of biological process,-4.5,14,7.7,30244,61,183,5,2.7,1.2,2309|4088|5970|6720|7040,FOXO3|SMAD3|RELA|SREBF1|TGFB1,-3.1
cluster_1_x_name,Canonical Pathways,11,M58,PID AR PATHWAY,,-4.5,14,7.7,30244,61,183,5,2.7,1.2,595|2547|7329|8204|8554,CCND1|XRCC6|UBE2I|NRIP1|PIAS1,-3.1
cluster_1_x_name,KEGG Pathway,24,hsa05415,Diabetic cardiomyopathy,,-4.5,6.5,6.1,30244,203,183,8,4.4,1.5,3643|4088|4846|5728|5970|7040|8503|23236,INSR|SMAD3|NOS3|PTEN|RELA|TGFB1|PIK3R3|PLCB1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,19_GO:0048519 negative regulation of biological process,-4.4,21,8.8,30244,31,183,4,2.2,1.1,1026|1031|5728|10614,CDKN1A|CDKN2C|PTEN|HEXIM1,-3.1
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,,-4.4,21,8.8,30244,31,183,4,2.2,1.1,857|1855|5529|89780,CAV1|DVL1|PPP2R5E|WNT3A,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:2000463,positive regulation of excitatory postsynaptic potential,19_GO:0048518 positive regulation of biological process,-4.4,21,8.8,30244,31,183,4,2.2,1.1,154|1855|2904|5728,ADRB2|DVL1|GRIN2B|PTEN,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0098662,inorganic cation transmembrane transport,19_GO:0051179 localization,-4.4,3.6,5.2,30244,636,183,14,7.7,2,358|490|596|2904|3767|4988|6558|6833|10060|23236|27347|54822|57130|89780,AQP1|ATP2B1|BCL2|GRIN2B|KCNJ11|OPRM1|SLC12A2|ABCC8|ABCC9|PLCB1|STK39|TRPM7|ATP13A1|WNT3A,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0031644,regulation of nervous system process,19_GO:0032501 multicellular organismal process,-4.4,7.8,6.5,30244,149,183,7,3.8,1.4,154|1605|1855|2904|4846|4988|5728,ADRB2|DAG1|DVL1|GRIN2B|NOS3|OPRM1|PTEN,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0009749,response to glucose,19_GO:0050896 response to stimulus,-4.4,7.8,6.5,30244,149,183,7,3.8,1.4,2696|5208|5530|6720|6934|8660|50507,GIPR|PFKFB2|PPP3CA|SREBF1|TCF7L2|IRS2|NOX4,-3.1
cluster_1_x_name,GeDiPNet,37,GDP00547,Arthritis,,-4.4,4.2,5.4,30244,476,183,12,6.6,1.8,857|987|1605|1843|1844|3663|4088|6934|7040|8633|84444|150094,CAV1|LRBA|DAG1|DUSP1|DUSP2|IRF5|SMAD3|TCF7L2|TGFB1|UNC5C|DOT1L|SIK1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0048813,dendrite morphogenesis,19_GO:0032502 developmental process,-4.4,13,7.6,30244,62,183,5,2.7,1.2,1855|2534|4205|5530|5728,DVL1|FYN|MEF2A|PPP3CA|PTEN,-3.1
cluster_1_x_name,WikiPathways,27,WP3863,T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection,,-4.4,13,7.6,30244,62,183,5,2.7,1.2,1605|2534|4773|4792|6237,DAG1|FYN|NFATC2|NFKBIA|RRAS,-3.1
cluster_1_x_name,GeDiPNet,37,GDP03517,Hypothyroidism,,-4.4,5,5.7,30244,332,183,10,5.5,1.7,348|987|2260|2534|3643|3663|5728|6497|10783|81570,APOE|LRBA|FGFR1|FYN|INSR|IRF5|PTEN|SKI|NEK6|CLPB,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0062013,positive regulation of small molecule metabolic process,19_GO:0048518 positive regulation of biological process,-4.4,7.7,6.4,30244,150,183,7,3.8,1.4,348|3643|4846|5581|6720|8660|23411,APOE|INSR|NOS3|PRKCE|SREBF1|IRS2|SIRT1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,19_GO:0050896 response to stimulus,-4.4,7.7,6.4,30244,150,183,7,3.8,1.4,857|1785|4088|6497|7040|7049|23411,CAV1|DNM2|SMAD3|SKI|TGFB1|TGFBR3|SIRT1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0070167,regulation of biomineral tissue development,19_GO:0032502 developmental process,-4.4,9.7,6.9,30244,102,183,6,3.3,1.3,154|490|658|4088|4846|7040,ADRB2|ATP2B1|BMPR1B|SMAD3|NOS3|TGFB1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0007292,female gamete generation,19_GO:0022414 reproductive process,-4.4,7.7,6.4,30244,151,183,7,3.8,1.4,596|658|4292|4846|5241|8204|23411,BCL2|BMPR1B|MLH1|NOS3|PGR|NRIP1|SIRT1,-3.1
cluster_1_x_name,WikiPathways,27,WP4666,Hepatitis B infection,,-4.4,7.7,6.4,30244,151,183,7,3.8,1.4,596|1026|4088|4773|5970|7040|8503,BCL2|CDKN1A|SMAD3|NFATC2|RELA|TGFB1|PIK3R3,-3.1
cluster_1_x_name,GeDiPNet,37,GDP02411,Epileptic encephalopathy,,-4.4,5.6,5.8,30244,268,183,9,4.9,1.6,1106|2904|5530|7040|22906|23236|23327|81570|150094,CHD2|GRIN2B|PPP3CA|TGFB1|TRAK1|PLCB1|NEDD4L|CLPB|SIK1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-4.4,6.4,6.1,30244,207,183,8,4.4,1.5,3767|6541|6542|6558|6581|6833|10060|79901,KCNJ11|SLC7A1|SLC7A2|SLC12A2|SLC22A3|ABCC8|ABCC9|CYBRD1,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0070542,response to fatty acid,19_GO:0050896 response to stimulus,-4.4,13,7.5,30244,63,183,5,2.7,1.2,1373|2309|2696|6720|23236,CPS1|FOXO3|GIPR|SREBF1|PLCB1,-3.1
cluster_1_x_name,Canonical Pathways,11,M10,PID BCR 5PATHWAY,,-4.4,13,7.5,30244,63,183,5,2.7,1.2,1445|4792|5530|5728|5970,CSK|NFKBIA|PPP3CA|PTEN|RELA,-3.1
cluster_1_x_name,Canonical Pathways,11,M254,PID MYC REPRESS PATHWAY,,-4.4,13,7.5,30244,63,183,5,2.7,1.2,595|596|1026|2309|4088,CCND1|BCL2|CDKN1A|FOXO3|SMAD3,-3.1
cluster_1_x_name,GeDiPNet,37,GDP00303,Alcoholic Liver Cirrhosis,,-4.4,21,8.7,30244,32,183,4,2.2,1.1,596|4088|5970|7040,BCL2|SMAD3|RELA|TGFB1,-3.1
cluster_1_x_name,Canonical Pathways,11,M165,PID SYNDECAN 4 PATHWAY,,-4.4,21,8.7,30244,32,183,4,2.2,1.1,1785|2260|2335|5747,DNM2|FGFR1|FN1|PTK2,-3.1
cluster_1_x_name,Canonical Pathways,11,M108,PID NETRIN PATHWAY,,-4.4,21,8.7,30244,32,183,4,2.2,1.1,2534|5747|7525|8633,FYN|PTK2|YES1|UNC5C,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.4,7.6,6.4,30244,152,183,7,3.8,1.4,2534|2547|4792|5581|5970|10614|81570,FYN|XRCC6|NFKBIA|PRKCE|RELA|HEXIM1|CLPB,-3.1
cluster_1_x_name,GO Biological Processes,19,GO:0043535,regulation of blood vessel endothelial cell migration,19_GO:0040011 locomotion,-4.4,7.6,6.4,30244,152,183,7,3.8,1.4,348|2260|3728|4846|5587|7040|23411,APOE|FGFR1|JUP|NOS3|PRKD1|TGFB1|SIRT1,-3.1
